Level,Region,Division,School_ID ,Province,Modified_ClassOrg_BasedonEnrollment,IndexScore
ES,Region II,Nueva Vizcaya,103998,NUEVA VIZCAYA,Monograde,0.19
ES,Region II,Nueva Vizcaya,103999,NUEVA VIZCAYA,Monograde,0.13
ES,Region II,Nueva Vizcaya,104000,NUEVA VIZCAYA,Monograde,0.06
ES,Region II,Nueva Vizcaya,104001,NUEVA VIZCAYA,Monograde,0.02
ES,Region II,Nueva Vizcaya,104002,NUEVA VIZCAYA,Monograde,0.02
ES,Region II,Nueva Vizcaya,104003,NUEVA VIZCAYA,Monograde,0.02
ES,Region II,Nueva Vizcaya,104004,NUEVA VIZCAYA,Monograde,0.02
ES,Region II,Nueva Vizcaya,104005,NUEVA VIZCAYA,Monograde,0.02
ES,Region II,Nueva Vizcaya,104006,NUEVA VIZCAYA,Monograde,0.05
ES,Region II,Nueva Vizcaya,104007,NUEVA VIZCAYA,Monograde,0.02
ES,Region II,Nueva Vizcaya,104008,NUEVA VIZCAYA,Combined Monograde and Multigrade,0.05
ES,Region II,Nueva Vizcaya,104009,NUEVA VIZCAYA,Monograde,0.02
ES,Region II,Nueva Vizcaya,104010,NUEVA VIZCAYA,Combined Monograde and Multigrade,0.07
ES,Region II,Nueva Vizcaya,104011,NUEVA VIZCAYA,Monograde,0.03
ES,Region II,Nueva Vizcaya,104012,NUEVA VIZCAYA,Monograde,0.02
ES,Region II,Nueva Vizcaya,104013,NUEVA VIZCAYA,Combined Monograde and Multigrade,0.04
ES,Region II,Nueva Vizcaya,104014,NUEVA VIZCAYA,Monograde,0.02
ES,Region II,Nueva Vizcaya,104015,NUEVA VIZCAYA,Monograde,0.1
ES,Region II,Nueva Vizcaya,104016,NUEVA VIZCAYA,Monograde,0.15
ES,Region II,Nueva Vizcaya,104017,NUEVA VIZCAYA,Monograde,0.09
ES,Region II,Nueva Vizcaya,104018,NUEVA VIZCAYA,Monograde,0.12
ES,Region II,Nueva Vizcaya,104019,NUEVA VIZCAYA,Monograde,0.19
ES,Region II,Nueva Vizcaya,104021,NUEVA VIZCAYA,Monograde,0.13
ES,Region II,Nueva Vizcaya,104022,NUEVA VIZCAYA,Monograde,0.1
ES,Region II,Nueva Vizcaya,104023,NUEVA VIZCAYA,Monograde,0.14
ES,Region II,Nueva Vizcaya,104024,NUEVA VIZCAYA,Monograde,0.13
ES,Region II,Nueva Vizcaya,104025,NUEVA VIZCAYA,Monograde,0.13
ES,Region II,Nueva Vizcaya,104026,NUEVA VIZCAYA,Monograde,0.12
ES,Region II,Nueva Vizcaya,104028,NUEVA VIZCAYA,Monograde,0.08
ES,Region II,Nueva Vizcaya,104029,NUEVA VIZCAYA,Combined Monograde and Multigrade,0.1
ES,Region II,Nueva Vizcaya,104030,NUEVA VIZCAYA,Monograde,0.16
ES,Region II,Nueva Vizcaya,104031,NUEVA VIZCAYA,Monograde,0.06
ES,Region II,Nueva Vizcaya,104032,NUEVA VIZCAYA,Monograde,0.09
ES,Region II,Nueva Vizcaya,104033,NUEVA VIZCAYA,Monograde,0.14
ES,Region II,Nueva Vizcaya,104034,NUEVA VIZCAYA,Monograde,0.09
ES,Region II,Nueva Vizcaya,104035,NUEVA VIZCAYA,Monograde,0.13
ES,Region II,Nueva Vizcaya,104036,NUEVA VIZCAYA,Monograde,0.07
ES,Region II,Nueva Vizcaya,104037,NUEVA VIZCAYA,Monograde,0.13
ES,Region II,Nueva Vizcaya,104038,NUEVA VIZCAYA,Monograde,0.19
ES,Region II,Nueva Vizcaya,104039,NUEVA VIZCAYA,Monograde,0.07
ES,Region II,Nueva Vizcaya,104040,NUEVA VIZCAYA,Monograde,0.11
ES,Region II,Nueva Vizcaya,104041,NUEVA VIZCAYA,Monograde,0.24
ES,Region II,Nueva Vizcaya,104042,NUEVA VIZCAYA,Monograde,0.08
ES,Region II,Nueva Vizcaya,104043,NUEVA VIZCAYA,Monograde,0.2
ES,Region II,Nueva Vizcaya,104044,NUEVA VIZCAYA,Monograde,0.11
